Time:128Hz,Epoch,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Event Id,Event Date,Event Duration
0.8515625000,3,3246.1538085938,3243.4614257813,3238.3332519531,3241.1538085938,3228.8461914063,3228.2050781250,3222.3076171875,3240.1281738281,3242.8205566406,3245.2563476563,3311.0256347656,4211.9228515625,3270.7692871094,3276.7949218750,,,
0.8593750000,3,3244.4870605469,3244.6154785156,3248.9743652344,3249.1025390625,3236.4101562500,3235.1281738281,3230.6411132813,3242.4357910156,3245.0000000000,3251.0256347656,3309.6154785156,4210.1284179688,3257.5642089844,3256.4101562500,,,
0.8671875000,3,3251.2819824219,3245.3845214844,3230.0000000000,3240.7692871094,3234.3588867188,3234.2307128906,3222.8205566406,3246.6667480469,3249.1025390625,3255.2563476563,3314.1025390625,4209.3588867188,3283.7180175781,3277.8205566406,,,
0.8750000000,3,3252.6923828125,3241.2819824219,3240.2563476563,3239.2307128906,3230.5129394531,3226.9230957031,3215.1281738281,3250.1281738281,3249.2307128906,3247.4357910156,3319.1025390625,4214.4873046875,3287.5642089844,3282.5642089844,,,
0.8828125000,3,3258.9743652344,3248.5898437500,3234.4870605469,3239.8718261719,3233.4614257813,3226.4101562500,3224.1025390625,3253.2050781250,3250.1281738281,3245.0000000000,3318.3332519531,4213.5898437500,3286.5385742188,3281.5385742188,,,
0.8906250000,3,3255.0000000000,3246.6667480469,3227.1794433594,3235.8974609375,3231.4101562500,3221.5385742188,3214.1025390625,3248.9743652344,3252.8205566406,3252.5642089844,3322.3076171875,4220.0000000000,3306.1538085938,3297.9487304688,,,
0.8984375000,3,3252.1794433594,3248.7180175781,3240.0000000000,3249.3588867188,3238.0769042969,3234.2307128906,3224.7436523438,3244.6154785156,3250.1281738281,3255.5129394531,3318.2050781250,4209.6152343750,3276.9230957031,3272.0512695313,,,
0.9062500000,3,3260.8974609375,3256.4101562500,3228.5898437500,3249.3588867188,3237.4357910156,3236.1538085938,3228.2050781250,3244.8718261719,3250.5129394531,3255.7692871094,3321.2819824219,4206.6665039063,3286.6667480469,3284.2307128906,,,
0.9140625000,3,3256.1538085938,3252.6923828125,3242.8205566406,3249.1025390625,3241.1538085938,3233.5898437500,3227.3076171875,3241.0256347656,3251.0256347656,3256.7949218750,3319.6154785156,4213.0771484375,3284.7436523438,3276.0256347656,,,
0.9218750000,3,3256.6667480469,3255.3845214844,3242.8205566406,3250.6411132813,3247.8205566406,3242.8205566406,3240.5129394531,3242.3076171875,3250.1281738281,3256.0256347656,3314.4870605469,4209.3588867188,3273.7180175781,3264.3588867188,,,
0.9296875000,3,3256.5385742188,3254.3588867188,3236.9230957031,3249.3588867188,3244.3588867188,3237.3076171875,3233.8461914063,3244.1025390625,3249.8718261719,3255.6411132813,3320.5129394531,4212.3076171875,3286.2819824219,3282.5642089844,,,
0.9375000000,3,3255.0000000000,3253.2050781250,3253.8461914063,3260.6411132813,3248.7180175781,3241.7949218750,3239.6154785156,3243.5898437500,3249.4870605469,3256.2819824219,3317.1794433594,4209.6152343750,3264.7436523438,3260.1281738281,,,
0.9453125000,3,3262.4357910156,3259.8718261719,3239.2307128906,3256.7949218750,3247.4357910156,3247.5642089844,3242.1794433594,3246.9230957031,3252.0512695313,3258.7180175781,3318.3332519531,4208.3334960938,3278.4614257813,3270.0000000000,,,
0.9531250000,3,3256.1538085938,3255.2563476563,3250.7692871094,3259.6154785156,3250.2563476563,3244.8718261719,3241.2819824219,3246.7949218750,3250.7692871094,3258.0769042969,3318.2050781250,4212.1796875000,3269.4870605469,3265.2563476563,,,
0.9609375000,3,3256.7949218750,3255.3845214844,3256.2819824219,3264.2307128906,3257.1794433594,3248.2050781250,3248.5898437500,3248.5898437500,3252.8205566406,3258.4614257813,3315.0000000000,4211.5385742188,3259.1025390625,3257.6923828125,,,
0.9687500000,3,3259.7436523438,3259.1025390625,3244.8718261719,3255.0000000000,3252.9487304688,3248.4614257813,3243.5898437500,3248.5898437500,3255.7692871094,3260.3845214844,3319.2307128906,4213.0771484375,3277.3076171875,3269.8718261719,,,
0.9765625000,3,3255.6411132813,3258.7180175781,3261.5385742188,3258.4614257813,3255.7692871094,3252.5642089844,3247.0512695313,3247.4357910156,3252.3076171875,3259.2307128906,3316.7949218750,4212.4360351563,3252.4357910156,3250.3845214844,,,
0.9843750000,3,3262.4357910156,3261.5385742188,3253.9743652344,3260.6411132813,3256.2819824219,3253.3332519531,3248.4614257813,3251.5385742188,3256.1538085938,3262.0512695313,3320.5129394531,4212.4360351563,3266.5385742188,3270.6411132813,,,
0.9921875000,3,3258.5898437500,3256.0256347656,3260.7692871094,3266.7949218750,3257.1794433594,3253.0769042969,3250.7692871094,3250.7692871094,3256.7949218750,3263.7180175781,3321.5385742188,4211.2822265625,3265.2563476563,3265.2563476563,,,
1.0000000000,4,3258.0769042969,3258.4614257813,3262.0512695313,3266.9230957031,3260.3845214844,3258.2050781250,3252.3076171875,3250.7692871094,3254.7436523438,3262.3076171875,3317.4357910156,4210.5126953125,3252.8205566406,3254.1025390625,,,
1.0078125000,4,3263.8461914063,3263.2050781250,3251.1538085938,3263.3332519531,3259.7436523438,3255.7692871094,3247.3076171875,3253.4614257813,3256.7949218750,3262.1794433594,3317.5642089844,4216.1538085938,3272.6923828125,3272.4357910156,,,
1.0156250000,4,3260.7692871094,3260.7692871094,3271.6667480469,3273.4614257813,3262.8205566406,3256.0256347656,3256.0256347656,3251.6667480469,3254.7436523438,3262.6923828125,3315.3845214844,4216.1538085938,3253.2050781250,3253.0769042969,,,
1.0234375000,4,3265.5129394531,3265.8974609375,3259.7436523438,3265.8974609375,3258.7180175781,3257.4357910156,3255.0000000000,3252.8205566406,3256.7949218750,3263.2050781250,3322.1794433594,4215.1284179688,3265.5129394531,3269.7436523438,,,
1.0312500000,4,3263.3332519531,3264.3588867188,3260.7692871094,3264.8718261719,3259.6154785156,3258.8461914063,3253.9743652344,3253.2050781250,3260.0000000000,3264.3588867188,3324.4870605469,4218.7177734375,3264.4870605469,3268.7180175781,,,
1.0390625000,4,3264.4870605469,3263.3332519531,3270.5129394531,3272.9487304688,3264.1025390625,3260.7692871094,3257.6923828125,3254.6154785156,3262.4357910156,3268.7180175781,3322.9487304688,4220.1284179688,3251.0256347656,3259.3588867188,,,
1.0468750000,4,3269.3588867188,3266.0256347656,3258.5898437500,3267.9487304688,3262.1794433594,3256.7949218750,3252.3076171875,3255.2563476563,3262.1794433594,3270.5129394531,3326.0256347656,4220.0000000000,3272.9487304688,3279.4870605469,,,
1.0546875000,4,3262.4357910156,3265.8974609375,3274.2307128906,3271.2819824219,3265.8974609375,3259.2307128906,3259.1025390625,3255.3845214844,3259.8718261719,3268.8461914063,3320.1281738281,4219.6152343750,3254.8718261719,3258.7180175781,,,
1.0625000000,4,3268.9743652344,3270.1281738281,3266.5385742188,3270.1281738281,3261.5385742188,3262.5642089844,3258.4614257813,3260.1281738281,3264.2307128906,3272.6923828125,3324.1025390625,4219.8715820313,3265.5129394531,3271.7949218750,,,
1.0703125000,4,3269.2307128906,3265.5129394531,3268.0769042969,3272.4357910156,3262.5642089844,3262.6923828125,3254.8718261719,3260.1281738281,3263.4614257813,3274.1025390625,3329.4870605469,4218.5898437500,3268.7180175781,3274.3588867188,,,
1.0781250000,4,3266.0256347656,3266.1538085938,3277.6923828125,3275.6411132813,3271.6667480469,3263.3332519531,3261.5385742188,3259.1025390625,3260.8974609375,3271.6667480469,3327.3076171875,4222.0512695313,3253.7180175781,3261.0256347656,,,
1.0859375000,4,3271.0256347656,3273.9743652344,3263.4614257813,3269.2307128906,3267.8205566406,3262.1794433594,3261.4101562500,3257.5642089844,3265.0000000000,3275.0000000000,3329.8718261719,4225.2563476563,3275.1281738281,3282.0512695313,,,
1.0937500000,4,3268.2050781250,3269.6154785156,3277.1794433594,3277.0512695313,3269.1025390625,3267.5642089844,3262.9487304688,3254.6154785156,3265.6411132813,3276.1538085938,3326.0256347656,4220.7690429688,3255.2563476563,3264.8718261719,,,
1.1015625000,4,3273.8461914063,3272.6923828125,3270.2563476563,3277.8205566406,3270.7692871094,3267.9487304688,3261.4101562500,3258.9743652344,3264.6154785156,3273.8461914063,3328.5898437500,4222.4360351563,3264.4870605469,3274.7436523438,,,
1.1093750000,4,3272.6923828125,3275.2563476563,3273.7180175781,3278.7180175781,3271.7949218750,3267.1794433594,3263.7180175781,3261.9230957031,3263.3332519531,3273.5898437500,3329.2307128906,4225.1284179688,3273.0769042969,3277.4357910156,,,
1.1171875000,4,3272.6923828125,3275.2563476563,3273.7180175781,3278.7180175781,3271.7949218750,3267.1794433594,3263.7180175781,3261.9230957031,3263.3332519531,3273.5898437500,3329.2307128906,4225.1284179688,3273.0769042969,3277.4357910156,,,
1.1250000000,4,3273.3332519531,3273.8461914063,3288.3332519531,3284.2307128906,3275.1281738281,3270.5129394531,3269.7436523438,3261.7949218750,3264.7436523438,3274.4870605469,3325.7692871094,4222.8203125000,3254.2307128906,3259.4870605469,,,
1.1328125000,4,3279.8718261719,3276.1538085938,3270.6411132813,3276.2819824219,3270.5129394531,3268.7180175781,3264.6154785156,3264.6154785156,3269.8718261719,3277.6923828125,3332.6923828125,4223.8461914063,3276.9230957031,3283.0769042969,,,
1.1406250000,4,3268.9743652344,3272.5642089844,3283.0769042969,3282.9487304688,3274.4870605469,3270.2563476563,3266.0256347656,3264.7436523438,3270.0000000000,3276.1538085938,3331.5385742188,4224.7436523438,3262.5642089844,3267.0512695313,,,
1.1484375000,4,3272.8205566406,3275.3845214844,3279.2307128906,3281.1538085938,3276.9230957031,3270.8974609375,3266.0256347656,3265.5129394531,3271.0256347656,3273.2050781250,3331.6667480469,4225.0000000000,3267.8205566406,3273.2050781250,,,
1.1562500000,4,3276.9230957031,3273.8461914063,3272.9487304688,3274.7436523438,3274.7436523438,3268.9743652344,3265.0000000000,3267.4357910156,3272.6923828125,3277.0512695313,3334.3588867188,4227.0512695313,3278.9743652344,3286.1538085938,,,
1.1640625000,4,3271.7949218750,3272.5642089844,3287.4357910156,3282.4357910156,3276.7949218750,3273.3332519531,3266.4101562500,3268.3332519531,3274.1025390625,3280.5129394531,3332.1794433594,4230.2563476563,3256.6667480469,3268.2050781250,,,
1.1718750000,4,3279.4870605469,3280.5129394531,3275.7692871094,3281.4101562500,3273.3332519531,3273.7180175781,3262.4357910156,3268.2050781250,3277.5642089844,3277.9487304688,3336.4101562500,4231.1538085938,3278.4614257813,3287.9487304688,,,
1.1796875000,4,3278.4614257813,3277.3076171875,3285.2563476563,3285.3845214844,3277.5642089844,3274.2307128906,3269.7436523438,3265.5129394531,3274.3588867188,3276.4101562500,3337.1794433594,4226.6665039063,3268.8461914063,3276.6667480469,,,
1.1875000000,4,3280.1281738281,3276.4101562500,3281.0256347656,3283.3332519531,3278.7180175781,3274.7436523438,3270.7692871094,3268.7180175781,3275.2563476563,3279.3588867188,3339.3588867188,4228.7177734375,3270.5129394531,3281.2819824219,,,
1.1953125000,4,3280.3845214844,3279.2307128906,3276.6667480469,3283.0769042969,3275.6411132813,3273.9743652344,3266.7949218750,3271.0256347656,3278.2050781250,3279.6154785156,3339.6154785156,4235.1284179688,3281.9230957031,3290.2563476563,,,
1.2031250000,4,3277.0512695313,3281.4101562500,3294.7436523438,3292.1794433594,3282.4357910156,3279.1025390625,3275.0000000000,3269.6154785156,3276.4101562500,3278.9743652344,3336.4101562500,4232.6923828125,3256.5385742188,3267.8205566406,,,
1.2109375000,4,3283.5898437500,3284.6154785156,3280.5129394531,3283.5898437500,3281.2819824219,3279.3588867188,3273.5898437500,3271.1538085938,3277.4357910156,3280.5129394531,3340.8974609375,4232.4360351563,3277.5642089844,3289.1025390625,,,
1.2187500000,4,3279.1025390625,3282.0512695313,3290.1281738281,3288.8461914063,3284.7436523438,3280.2563476563,3276.0256347656,3271.4101562500,3276.0256347656,3280.5129394531,3336.7949218750,4235.0000000000,3268.9743652344,3276.4101562500,,,
1.2265625000,4,3280.0000000000,3286.1538085938,3294.1025390625,3293.9743652344,3287.1794433594,3283.3332519531,3279.1025390625,3273.0769042969,3279.6154785156,3286.4101562500,3338.8461914063,4232.3076171875,3261.2819824219,3271.7949218750,,,
1.2343750000,4,3283.5898437500,3286.2819824219,3286.0256347656,3288.4614257813,3281.4101562500,3281.9230957031,3276.1538085938,3272.6923828125,3280.5129394531,3292.3076171875,3347.0512695313,4230.5126953125,3276.2819824219,3285.2563476563,,,
1.2421875000,4,3280.3845214844,3282.1794433594,3299.2307128906,3295.2563476563,3285.0000000000,3286.0256347656,3283.3332519531,3272.8205566406,3276.1538085938,3287.4357910156,3341.5385742188,4231.0258789063,3253.7180175781,3264.8718261719,,,
1.2500000000,5,3286.4101562500,3288.0769042969,3284.6154785156,3294.4870605469,3287.1794433594,3287.3076171875,3282.6923828125,3277.0512695313,3279.4870605469,3285.7692871094,3342.3076171875,4234.1025390625,3271.2819824219,3285.3845214844,,,
1.2578125000,5,3283.7180175781,3287.0512695313,3296.2819824219,3300.6411132813,3289.4870605469,3286.1538085938,3283.7180175781,3276.9230957031,3278.5898437500,3289.1025390625,3342.3076171875,4236.0258789063,3266.2819824219,3276.2819824219,,,
1.2656250000,5,3286.2819824219,3287.5642089844,3301.1538085938,3300.0000000000,3288.0769042969,3286.6667480469,3285.5129394531,3279.6154785156,3277.8205566406,3288.9743652344,3342.8205566406,4236.5385742188,3257.5642089844,3269.6154785156,,,
1.2734375000,5,3287.5642089844,3290.1281738281,3285.2563476563,3292.9487304688,3284.7436523438,3286.4101562500,3281.1538085938,3282.0512695313,3279.7436523438,3288.5898437500,3348.0769042969,4234.8715820313,3276.4101562500,3290.0000000000,,,
1.2812500000,5,3282.4357910156,3288.3332519531,3303.0769042969,3304.3588867188,3292.6923828125,3290.5129394531,3286.9230957031,3278.3332519531,3280.6411132813,3290.1281738281,3341.9230957031,4234.7436523438,3254.6154785156,3271.1538085938,,,
1.2890625000,5,3290.8974609375,3294.6154785156,3294.1025390625,3300.0000000000,3289.8718261719,3289.1025390625,3286.9230957031,3281.4101562500,3283.9743652344,3291.6667480469,3342.6923828125,4238.7177734375,3271.4101562500,3286.5385742188,,,
1.2968750000,5,3288.3332519531,3290.6411132813,3299.6154785156,3296.0256347656,3288.4614257813,3289.2307128906,3287.6923828125,3281.9230957031,3282.1794433594,3289.7436523438,3346.2819824219,4238.7177734375,3271.1538085938,3282.6923828125,,,
1.3046875000,5,3288.5898437500,3288.2050781250,3307.8205566406,3301.1538085938,3292.8205566406,3294.6154785156,3288.5898437500,3279.4870605469,3283.9743652344,3290.6411132813,3346.9230957031,4237.4360351563,3257.1794433594,3275.3845214844,,,
1.3125000000,5,3293.8461914063,3294.6154785156,3294.8718261719,3300.2563476563,3289.4870605469,3291.6667480469,3285.8974609375,3282.4357910156,3287.6923828125,3293.8461914063,3348.9743652344,4238.0771484375,3277.9487304688,3293.3332519531,,,
1.3203125000,5,3287.8205566406,3293.5898437500,3310.2563476563,3305.3845214844,3291.9230957031,3292.0512695313,3293.2050781250,3284.6154785156,3284.2307128906,3292.0512695313,3344.6154785156,4239.7436523438,3260.3845214844,3272.5642089844,,,
1.3281250000,5,3293.2050781250,3296.6667480469,3298.4614257813,3301.7949218750,3292.4357910156,3295.5129394531,3290.2563476563,3284.8718261719,3287.0512695313,3295.2563476563,3346.9230957031,4242.3076171875,3275.3845214844,3289.7436523438,,,
1.3359375000,5,3292.5642089844,3295.0000000000,3298.7180175781,3303.5898437500,3295.3845214844,3296.2819824219,3288.5898437500,3282.9487304688,3288.2050781250,3299.6154785156,3349.8718261719,4239.8715820313,3275.1281738281,3291.6667480469,,,
1.3437500000,5,3291.5385742188,3293.9743652344,3308.4614257813,3309.6154785156,3298.3332519531,3295.1281738281,3291.7949218750,3285.8974609375,3286.5385742188,3296.5385742188,3351.5385742188,4239.8715820313,3258.8461914063,3278.2050781250,,,
1.3515625000,5,3297.3076171875,3298.5898437500,3296.4101562500,3306.0256347656,3292.8205566406,3292.3076171875,3288.8461914063,3286.0256347656,3292.0512695313,3293.7180175781,3351.7949218750,4242.6923828125,3283.2050781250,3298.2050781250,,,
1.3593750000,5,3292.8205566406,3297.4357910156,3312.1794433594,3310.6411132813,3296.1538085938,3296.1538085938,3294.2307128906,3286.4101562500,3291.4101562500,3295.3845214844,3346.2819824219,4241.0258789063,3265.1281738281,3280.6411132813,,,
1.3671875000,5,3298.4614257813,3302.0512695313,3305.8974609375,3306.1538085938,3297.5642089844,3297.3076171875,3292.9487304688,3292.9487304688,3289.4870605469,3299.3588867188,3353.0769042969,4244.2309570313,3273.0769042969,3293.8461914063,,,
1.3750000000,5,3297.3076171875,3301.6667480469,3305.1281738281,3307.0512695313,3297.9487304688,3297.8205566406,3292.6923828125,3291.5385742188,3292.1794433594,3297.5642089844,3353.9743652344,4246.0258789063,3277.4357910156,3296.5385742188,,,
1.3828125000,5,3294.2307128906,3299.2307128906,3313.0769042969,3312.8205566406,3301.1538085938,3300.1281738281,3294.7436523438,3289.2307128906,3294.8718261719,3296.1538085938,3350.0000000000,4242.5639648438,3262.4357910156,3279.1025390625,,,
1.3906250000,5,3301.5385742188,3302.0512695313,3299.7436523438,3305.0000000000,3299.1025390625,3298.7180175781,3287.5642089844,3291.1538085938,3294.2307128906,3303.7180175781,3356.6667480469,4245.2563476563,3287.1794433594,3301.9230957031,,,
1.3984375000,5,3296.2819824219,3300.1281738281,3316.0256347656,3313.0769042969,3304.1025390625,3303.9743652344,3294.7436523438,3290.6411132813,3291.5385742188,3308.4614257813,3353.9743652344,4246.7949218750,3267.8205566406,3286.6667480469,,,
1.4062500000,5,3301.2819824219,3304.7436523438,3307.4357910156,3314.2307128906,3303.8461914063,3303.5898437500,3297.8205566406,3291.1538085938,3295.8974609375,3306.1538085938,3355.3845214844,4246.1538085938,3273.2050781250,3295.0000000000,,,
1.4140625000,5,3304.1025390625,3305.8974609375,3303.2050781250,3312.9487304688,3302.6923828125,3298.4614257813,3294.3588867188,3290.2563476563,3297.3076171875,3303.8461914063,3358.3332519531,4247.9487304688,3287.8205566406,3304.1025390625,,,
1.4218750000,5,3299.8718261719,3304.1025390625,3321.2819824219,3319.8718261719,3306.5385742188,3303.8461914063,3298.5898437500,3290.3845214844,3295.3845214844,3306.2819824219,3354.4870605469,4247.0512695313,3266.6667480469,3284.1025390625,,,
1.4296875000,5,3303.9743652344,3306.4101562500,3304.8718261719,3311.6667480469,3301.7949218750,3304.4870605469,3296.0256347656,3295.6411132813,3295.5129394531,3309.2307128906,3360.8974609375,4250.1284179688,3286.9230957031,3303.7180175781,,,
1.4375000000,5,3299.7436523438,3303.0769042969,3312.4357910156,3315.0000000000,3306.4101562500,3303.3332519531,3300.5129394531,3296.2819824219,3294.6154785156,3306.5385742188,3361.7949218750,4252.1796875000,3275.3845214844,3291.7949218750,,,
1.4453125000,5,3304.1025390625,3306.2819824219,3310.6411132813,3315.8974609375,3310.8974609375,3305.1281738281,3302.1794433594,3298.2050781250,3299.2307128906,3306.4101562500,3360.5129394531,4249.7436523438,3272.8205566406,3293.7180175781,,,
